IncidentNum,ArresteeID,age,race,sex,current_charge_violent,age_younger_than_20,pending_charge,prior_conviction,prior_violent_conviction,prior_violent_conviction_3plus,outcome__violent_rearrest,outcome__any_rearrest
190377-2019,102126745.0,26.0,Black,Male,0,0,0,0,0,0,0,0
207441-2018,101817479.0,39.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
181315-2019,102114865.0,41.0,Black,Male,0,0,0,0,0,0,0,0
181315-2019,102114865.0,41.0,Black,Male,0,0,0,0,0,0,0,0
090628-2019,101991905.0,32.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
128222-2019,102042100.0,54.0,Black,Male,1,0,0,0,0,0,0,0
202408-2018,101766935.0,28.0,White,Female,0,0,0,0,0,0,0,0
202408-2018,101766935.0,28.0,White,Female,0,0,0,0,0,0,0,0
202408-2018,101766935.0,28.0,White,Female,0,0,0,0,0,0,0,0
239498-2019,102192975.0,32.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
195673-2019,102133441.0,56.0,Black,Male,0,0,0,0,0,0,0,0
017930-2019,101896005.0,31.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
255978-2019,102214512.0,33.0,Black,Male,0,0,0,0,0,0,0,0
211098-2019,102154973.0,25.0,Black,Male,1,0,0,0,0,0,0,0
098597-2019,101959859.0,33.0,Asian,Male,0,0,1,0,0,0,0,0
066366-2019,101959859.0,33.0,Asian,Male,0,0,0,0,0,0,0,1
227085-2019,102175942.0,42.0,Black,Male,0,0,0,0,0,0,0,0
043322-2019,101928586.0,59.0,Black,Male,0,0,0,0,0,0,0,0
043322-2019,101928586.0,59.0,Black,Male,1,0,0,0,0,0,0,0
146645-2019,102067836.0,67.0,Black,Male,0,0,0,0,0,0,0,0
137728-2019,102055384.0,38.0,White,Male,0,0,0,0,0,0,0,0
203452-2019,102144320.0,30.0,Black,Female,0,0,0,0,0,0,0,0
254473-2019,102212727.0,31.0,Black,Male,1,0,0,0,0,0,0,0
062072-2019,101953934.0,44.0,Black,Male,0,0,0,0,0,0,0,0
062072-2019,101953934.0,44.0,Black,Male,1,0,0,0,0,0,0,0
231761-2019,102182206.0,50.0,Black,Male,0,0,0,0,0,0,0,0
057496-2019,101947491.0,43.0,Black,Male,0,0,0,0,0,0,0,0
016669-2019,101894283.0,28.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
016669-2019,101894283.0,28.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
016669-2019,101894283.0,28.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
040523-2019,101925216.0,24.0,White,Female,0,0,0,0,0,0,0,0
125376-2019,102038047.0,56.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
223165-2019,25512342.0,47.0,White,Male,0,0,0,0,0,0,0,0
139118-2019,101754067.0,30.0,Black,Male,0,0,0,0,0,0,0,0
197928-2019,102136319.0,41.0,Black,Male,0,0,0,0,0,0,0,0
177056-2019,102108879.0,51.0,Black,Male,0,0,0,0,0,0,0,0
079475-2019,101977233.0,33.0,Black,Male,0,0,0,0,0,0,0,0
079475-2019,101977233.0,33.0,Black,Male,1,0,0,0,0,0,0,0
183475-2019,102117984.0,50.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
236089-2019,102188076.0,44.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
236089-2019,102188076.0,44.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
037164-2019,101920840.0,29.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
006700-2019,25641760.0,26.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
174473-2019,102105248.0,22.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
206723-2018,101772357.0,21.0,Black,Female,0,0,0,0,0,0,0,0
103260-2019,101976594.0,39.0,White,Male,1,0,1,0,1,0,0,0
095627-2019,101976594.0,39.0,White,Male,1,0,0,0,0,0,1,1
018388-2019,101896469.0,25.0,White,Male,0,0,0,0,0,0,0,0
045027-2019,101930800.0,57.0,White,Male,0,0,0,0,0,0,0,0
254295-2019,102212552.0,31.0,Asian,Female,0,0,0,0,0,0,0,0
105359-2019,102011581.0,60.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
233035-2019,102183925.0,30.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
233035-2019,102183925.0,30.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
148281-2019,102070345.0,50.0,White,Male,0,0,0,0,0,0,0,0
148281-2019,102070345.0,50.0,White,Male,1,0,0,0,0,0,0,0
148281-2019,102070345.0,50.0,White,Male,0,0,0,0,0,0,0,0
228699-2019,102178193.0,20.0,Hispanic or Latino,Female,1,1,0,0,0,0,0,0
200101-2019,102139583.0,23.0,White,Male,0,0,0,0,0,0,0,0
200101-2019,102139583.0,23.0,White,Male,1,0,0,0,0,0,0,0
083767-2019,101968941.0,28.0,Black,Male,1,0,0,0,0,0,0,0
203409-2019,102144280.0,45.0,Hispanic or Latino,Female,1,0,0,0,0,0,0,0
203409-2019,102144280.0,45.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
243597-2019,102198394.0,50.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
251593-2019,102208906.0,54.0,Black,Male,1,0,0,0,0,0,0,0
129279-2019,102043622.0,25.0,Black,Male,1,0,0,0,0,0,0,0
129279-2019,102043622.0,25.0,Black,Male,1,0,0,0,0,0,0,0
066045-2019,101959412.0,27.0,Black,Female,0,0,0,0,0,0,0,0
023600-2019,101903402.0,43.0,Black,Female,1,0,0,0,0,0,0,0
023600-2019,101903402.0,43.0,Black,Female,0,0,0,0,0,0,0,0
023600-2019,101719693.0,43.0,Black,Female,1,0,0,0,0,0,0,0
023600-2019,101719693.0,43.0,Black,Female,0,0,0,0,0,0,0,0
058267-2019,101948556.0,21.0,Black,Male,0,0,0,0,0,0,0,0
164037-2019,102091554.0,20.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
120394-2019,102031239.0,28.0,Black,Male,0,0,0,0,0,0,0,0
050897-2019,101634054.0,21.0,White,Male,0,0,0,0,0,0,0,0
050897-2019,102315243.0,21.0,White,Male,0,0,0,0,0,0,0,0
073449-2019,101969140.0,21.0,Black,Female,1,0,0,0,0,0,0,0
073449-2019,101969140.0,21.0,Black,Female,1,0,0,0,0,0,0,0
073449-2019,101969140.0,21.0,Black,Female,0,0,0,0,0,0,0,0
258618-2019,102218301.0,34.0,Black,Male,0,0,0,0,0,0,0,0
046689-2019,101933209.0,19.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
046689-2019,101933209.0,19.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
090362-2019,101991596.0,33.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
032938-2019,101915489.0,37.0,Black,Male,1,0,0,0,0,0,0,0
122903-2019,102034716.0,48.0,Black,Female,0,0,0,0,0,0,0,0
155585-2019,102080600.0,31.0,Black,Male,0,0,0,0,0,0,0,0
259420-2019,13037592.0,23.0,Hispanic or Latino,Male,0,0,0,1,1,0,0,0
259420-2019,102219329.0,23.0,Hispanic or Latino,Male,0,0,0,1,1,0,0,0
162190-2019,13037592.0,22.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,1
162190-2019,13037592.0,22.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,1
162190-2019,102219329.0,22.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,1
162190-2019,102219329.0,22.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,1
161954-2019,102089013.0,29.0,Black,Male,0,0,0,0,0,0,0,0
108533-2019,102015811.0,22.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
108533-2019,102015811.0,22.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
177968-2019,102109947.0,43.0,Black,Male,0,0,0,0,0,0,0,0
018544-2019,101896707.0,23.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
139028-2019,102057291.0,27.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
139028-2019,102057291.0,27.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
017965-2019,101896002.0,33.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
023455-2019,101903281.0,42.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
079134-2019,101976663.0,32.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
079134-2019,101976663.0,32.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
204695-2019,102146007.0,35.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
026449-2019,101907319.0,28.0,White,Male,1,0,0,0,0,0,0,0
026449-2019,101907319.0,28.0,White,Male,0,0,0,0,0,0,0,0
090819-2019,101992258.0,20.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
090819-2019,101992258.0,20.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
000117-2019,101871978.0,55.0,Black,Male,0,0,0,0,0,0,0,0
158657-2019,102084797.0,44.0,Black,Male,0,0,0,0,0,0,0,0
158657-2019,102084797.0,44.0,Black,Male,0,0,0,0,0,0,0,0
158657-2019,102084797.0,44.0,Black,Male,0,0,0,0,0,0,0,0
144452-2019,102064822.0,40.0,Black,Male,0,0,0,0,0,0,0,0
025379-2019,101905818.0,30.0,Black,Female,0,0,0,0,0,0,0,0
129280-2019,102043527.0,31.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
102758-2019,13142917.0,,Black,Male,1,0,0,0,0,0,0,0
231894-2019,101145258.0,26.0,Black,Female,1,0,0,0,0,0,0,0
207666-2019,102150035.0,19.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
217586-2019,100932448.0,26.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
217586-2019,100932448.0,26.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
217586-2019,102163286.0,26.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
217586-2019,102163286.0,26.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
160099-2019,102086753.0,20.0,Middle Eastern,Male,1,1,0,0,0,0,0,0
116282-2019,102025942.0,53.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
201748-2019,102142197.0,18.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
074195-2019,101969924.0,40.0,Black,Female,0,0,0,0,0,0,0,0
074195-2019,101969924.0,40.0,Black,Female,0,0,0,0,0,0,0,0
074195-2019,101969924.0,40.0,Black,Female,0,0,0,0,0,0,0,0
074195-2019,101969924.0,40.0,Black,Female,0,0,0,0,0,0,0,0
151547-2019,102074851.0,39.0,White,Male,0,0,0,0,0,0,0,0
022863-2019,101902413.0,24.0,Black,Female,0,0,0,0,0,0,0,0
002002-2019,101874713.0,30.0,Black,Male,0,0,0,0,0,0,0,0
002002-2019,101874713.0,30.0,Black,Male,1,0,0,0,0,0,0,0
119827-2019,15179564.0,57.0,Black,Male,0,0,0,0,0,0,0,0
083154-2019,101981671.0,46.0,White,Male,1,0,0,1,1,0,0,0
083154-2019,101717227.0,46.0,White,Male,1,0,0,1,1,0,0,0
162210-2018,101981671.0,45.0,White,Male,1,0,0,0,0,0,1,1
162210-2018,101717227.0,45.0,White,Male,1,0,0,0,0,0,1,1
157401-2019,10535085.0,,Black,Male,0,0,0,0,0,0,0,0
258125-2019,102217770.0,34.0,White,Male,0,0,0,0,0,0,0,0
146962-2019,102068234.0,41.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
085093-2019,101984327.0,50.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
176757-2019,102108384.0,25.0,Black,Male,0,0,0,0,0,0,0,0
231195-2019,102181608.0,24.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
259542-2019,102219525.0,26.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
083831-2019,101982541.0,21.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
061598-2019,101953256.0,42.0,Black,Male,1,0,0,0,0,0,0,0
229440-2019,102179216.0,41.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
229440-2019,102179216.0,41.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
229440-2019,102179216.0,41.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
148883-2019,102071030.0,32.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
023519-2019,101903272.0,47.0,Black,Male,0,0,0,0,0,0,0,0
171525-2019,102203392.0,40.0,Black,Male,0,0,0,0,0,0,0,1
171525-2019,15049608.0,40.0,Black,Male,0,0,0,0,0,0,0,1
230476-2019,102203392.0,38.0,Black,Male,0,0,1,0,0,0,0,1
230476-2019,15049608.0,38.0,Black,Male,0,0,1,0,0,0,0,1
247595-2019,102203392.0,40.0,Black,Male,0,0,1,1,0,0,0,0
247595-2019,15049608.0,40.0,Black,Male,0,0,1,1,0,0,0,0
046775-2019,101933173.0,30.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
066814-2019,101960435.0,29.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
190837-2019,102127248.0,40.0,White,Male,1,0,0,0,0,0,0,0
001979-2019,101741817.0,34.0,Hispanic or Latino,Male,0,0,0,1,0,0,0,0
184902-2018,101741817.0,34.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,1
230160-2019,102180108.0,38.0,White,Female,0,0,0,0,0,0,0,0
222168-2019,102169452.0,65.0,Black,Male,0,0,0,0,0,0,0,0
033853-2019,101916559.0,24.0,White,Female,0,0,0,0,0,0,0,0
141034-2019,102059979.0,26.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
193101-2019,102129686.0,23.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
211799-2019,102155871.0,36.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
157330-2019,100850184.0,47.0,Black,Male,0,0,0,0,0,0,0,1
157330-2019,102360205.0,47.0,Black,Male,0,0,0,0,0,0,0,1
157330-2019,102140045.0,47.0,Black,Male,0,0,0,0,0,0,0,1
157330-2019,102082969.0,47.0,Black,Male,0,0,0,0,0,0,0,1
200330-2019,100850184.0,47.0,Black,Male,0,0,1,0,0,0,0,0
200330-2019,102360205.0,47.0,Black,Male,0,0,1,0,0,0,0,0
200330-2019,102140045.0,47.0,Black,Male,0,0,1,0,0,0,0,0
200330-2019,102082969.0,47.0,Black,Male,0,0,1,0,0,0,0,0
035189-2019,101918396.0,58.0,Black,Female,1,0,0,0,0,0,0,0
073142-2019,101968604.0,26.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
250598-2019,102207552.0,57.0,White,Male,0,0,0,0,0,0,0,0
187637-2019,102123075.0,23.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
058186-2019,101948421.0,24.0,Black,Female,0,0,0,0,0,0,0,0
058186-2019,102354577.0,24.0,Black,Female,0,0,0,0,0,0,0,0
248320-2019,102204598.0,49.0,Black,Male,1,0,0,0,0,0,0,0
024317-2019,101904374.0,46.0,Black,Male,1,0,0,0,0,0,0,0
024317-2019,101904374.0,46.0,Black,Male,0,0,0,0,0,0,0,0
024317-2019,101904374.0,46.0,Black,Male,1,0,0,0,0,0,0,0
157622-2019,102083457.0,46.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
177741-2019,102109640.0,33.0,Black,Male,0,0,0,0,0,0,0,0
009563-2019,101884746.0,58.0,White,Male,0,0,0,0,0,0,0,0
189643-2019,102125459.0,20.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
189643-2019,102125459.0,20.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
093931-2019,101996511.0,48.0,White,Male,0,0,0,0,0,0,0,0
027101-2019,3599579.0,,White,Male,0,0,0,0,0,0,0,0
078542-2019,101975790.0,26.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
135809-2019,102052277.0,40.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
040466-2019,101925126.0,49.0,Black,Male,0,0,0,0,0,0,0,0
040466-2019,101925126.0,49.0,Black,Male,0,0,0,0,0,0,0,0
067694-2019,101961447.0,23.0,Black,Male,0,0,0,0,0,0,0,0
100943-2018,101621261.0,58.0,Black,Female,1,0,0,0,0,0,0,0
077258-2019,101719382.0,32.0,Hispanic or Latino,Male,1,0,0,1,1,0,0,0
077258-2019,101974032.0,32.0,Hispanic or Latino,Male,1,0,0,1,1,0,0,0
169907-2018,101719382.0,31.0,Hispanic or Latino,Male,1,0,0,0,0,0,1,1
169907-2018,101719382.0,31.0,Hispanic or Latino,Male,0,0,0,0,0,0,1,1
169907-2018,101974032.0,31.0,Hispanic or Latino,Male,1,0,0,0,0,0,1,1
169907-2018,101974032.0,31.0,Hispanic or Latino,Male,0,0,0,0,0,0,1,1
246108-2019,102201463.0,25.0,White,Male,0,0,0,0,0,0,0,0
140877-2019,102059787.0,20.0,Black,Male,1,1,0,0,0,0,0,0
175795-2019,102107325.0,29.0,Black,Male,1,0,0,0,0,0,0,0
111761-2018,101636928.0,40.0,White,Male,1,0,0,0,0,0,0,0
172395-2019,102102685.0,26.0,White,Male,0,0,0,0,0,0,0,0
009653-2019,101884987.0,33.0,Black,Male,0,0,0,0,0,0,0,0
240431-2019,102194160.0,19.0,Black,Male,1,1,0,0,0,0,0,0
053080-2019,101941342.0,41.0,White,Female,0,0,0,0,0,0,0,0
103374-2019,102008851.0,28.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
179826-2019,102112698.0,42.0,Black,Female,0,0,0,0,0,0,0,0
065177-2019,101958052.0,49.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
071434-2019,101966407.0,38.0,Black,Female,0,0,0,0,0,0,0,0
071434-2019,101966407.0,38.0,Black,Female,1,0,0,0,0,0,0,0
043481-2019,101928846.0,46.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
187061-2019,102122530.0,50.0,White,Male,1,0,0,0,0,0,0,0
187061-2019,102122530.0,50.0,White,Male,1,0,0,0,0,0,0,0
187061-2019,102122530.0,50.0,White,Male,1,0,0,0,0,0,0,0
042352-2019,101927522.0,38.0,Asian,Male,1,0,0,0,0,0,0,0
042873-2019,101927945.0,30.0,Black,Female,0,0,0,0,0,0,0,0
