id,age,race,v_decile_score,v_score_text,is_violent_recid,two_year_recid
6074,48,Other,2,Low,0,0
6078,28,Caucasian,2,Low,0,0
6080,25,African-American,3,Low,1,1
6081,34,Caucasian,2,Low,0,0
6084,27,African-American,4,Low,0,0
6085,39,African-American,2,Low,0,0
6089,27,African-American,6,Medium,1,1
6097,26,Caucasian,8,High,1,1
6101,27,Caucasian,2,Low,0,0
6105,29,African-American,2,Low,0,0
6106,27,African-American,4,Low,0,0
6107,24,Caucasian,5,Medium,0,0
6109,20,Caucasian,6,Medium,0,0
6110,23,Caucasian,3,Low,0,0
6111,48,African-American,1,Low,0,0
6114,41,Caucasian,2,Low,0,0
6123,22,Caucasian,4,Low,0,0
6125,32,African-American,1,Low,0,0
6127,44,African-American,1,Low,0,0
6131,60,African-American,1,Low,0,0
6133,49,Caucasian,1,Low,0,0
6135,30,African-American,5,Medium,1,1
6137,52,Caucasian,1,Low,0,0
6140,34,African-American,9,High,0,0
6143,55,African-American,1,Low,1,1
6146,33,African-American,7,Medium,0,0
6148,27,African-American,2,Low,0,0
6150,33,Caucasian,2,Low,0,0
6152,26,African-American,2,Low,0,0
6153,29,African-American,2,Low,0,0
6154,32,African-American,4,Low,0,0
6156,37,Caucasian,1,Low,0,0
6159,31,African-American,7,Medium,0,0
6161,31,African-American,2,Low,0,0
6162,36,Caucasian,3,Low,0,0
6164,37,African-American,1,Low,0,0
6165,34,Caucasian,4,Low,1,1
6171,45,African-American,1,Low,0,0
6173,70,African-American,1,Low,0,0
6177,23,African-American,9,High,0,0
6178,27,Caucasian,3,Low,0,0
6182,26,African-American,3,Low,0,0
6183,23,Caucasian,4,Low,0,0
6189,46,Caucasian,1,Low,1,0
6191,27,African-American,4,Low,0,0
6192,45,Caucasian,2,Low,0,0
6193,42,African-American,2,Low,0,0
6198,49,Caucasian,2,Low,0,0
6200,29,Hispanic,2,Low,0,0
6201,52,Caucasian,1,Low,0,0
6202,37,Hispanic,1,Low,1,1
6203,26,African-American,4,Low,0,0
6206,47,Hispanic,1,Low,0,0
6208,25,African-American,6,Medium,0,0
6210,21,African-American,9,High,1,1
6212,48,African-American,1,Low,0,0
6215,24,Other,3,Low,0,0
6216,22,African-American,5,Medium,1,1
6221,38,Caucasian,1,Low,0,0
6223,54,Other,1,Low,0,0
6224,24,Hispanic,4,Low,0,0
6226,44,Caucasian,1,Low,1,1
6228,64,Caucasian,1,Low,0,0
6230,45,Other,1,Low,0,0
6231,49,African-American,6,Medium,0,0
6236,33,Asian,1,Low,0,0
6238,44,Hispanic,1,Low,0,0
6239,51,African-American,1,Low,0,0
6240,50,African-American,1,Low,0,0
6241,33,Caucasian,2,Low,0,0
6242,54,Caucasian,1,Low,0,0
6248,34,Caucasian,1,Low,0,0
6250,21,African-American,8,High,1,1
6251,33,African-American,2,Low,0,0
6256,32,African-American,4,Low,1,1
6259,45,Caucasian,1,Low,0,0
6264,29,African-American,7,Medium,0,0
6268,28,African-American,3,Low,0,0
6271,27,Caucasian,2,Low,0,0
6278,30,African-American,3,Low,0,0
6280,32,African-American,2,Low,0,0
6281,27,Caucasian,3,Low,0,0
6283,62,Other,1,Low,0,0
6284,21,African-American,7,Medium,0,0
6287,32,Caucasian,1,Low,0,0
6292,56,African-American,1,Low,0,0
6293,44,African-American,1,Low,0,0
6297,25,Caucasian,4,Low,0,0
6299,20,African-American,7,Medium,0,0
6300,35,African-American,5,Medium,0,0
6302,24,African-American,4,Low,0,0
6303,40,Hispanic,1,Low,0,0
6312,38,African-American,4,Low,1,1
6317,36,Caucasian,4,Low,1,1
6324,23,Hispanic,5,Medium,0,0
6326,23,Caucasian,6,Medium,1,1
6328,68,African-American,1,Low,0,0
6330,26,Caucasian,4,Low,0,0
6332,51,African-American,1,Low,1,1
6335,25,African-American,3,Low,0,0
6337,51,African-American,2,Low,0,0
6341,36,Other,1,Low,0,0
6345,20,African-American,6,Medium,0,0
6349,31,African-American,2,Low,0,0
6353,57,African-American,1,Low,0,0
6356,35,Hispanic,2,Low,1,1
6360,39,Caucasian,2,Low,0,0
6361,24,African-American,7,Medium,0,0
6362,29,Hispanic,2,Low,1,1
6372,26,African-American,3,Low,1,1
6376,60,African-American,1,Low,0,0
6379,22,Caucasian,7,Medium,0,0
6380,28,African-American,8,High,0,0
6382,28,African-American,3,Low,0,0
6383,55,Caucasian,1,Low,1,1
6386,28,Hispanic,2,Low,1,1
6387,22,Hispanic,4,Low,0,0
6393,24,African-American,6,Medium,1,1
6394,47,African-American,3,Low,0,0
6396,54,Caucasian,1,Low,0,0
6398,42,Caucasian,1,Low,0,0
6399,35,Caucasian,2,Low,0,0
6401,53,Caucasian,1,Low,0,0
6402,31,African-American,2,Low,0,0
6412,23,Other,10,High,0,0
6413,47,African-American,2,Low,0,0
6422,22,African-American,8,High,0,0
6424,45,Hispanic,1,Low,0,0
6425,30,African-American,2,Low,0,0
6430,50,African-American,1,Low,0,0
6431,24,Other,3,Low,1,1
6432,42,Caucasian,1,Low,0,0
6436,31,Hispanic,1,Low,0,0
6439,25,African-American,6,Medium,1,1
6441,36,African-American,3,Low,0,0
6443,28,Caucasian,4,Low,0,0
6446,31,Caucasian,1,Low,1,1
6447,23,African-American,6,Medium,0,0
6448,29,Caucasian,3,Low,1,1
6450,34,African-American,3,Low,0,0
6458,36,Hispanic,1,Low,0,0
6462,23,African-American,8,High,1,1
6463,31,African-American,3,Low,0,0
6466,53,Caucasian,1,Low,0,0
6467,34,African-American,5,Medium,0,0
6468,63,African-American,1,Low,0,0
6470,21,African-American,6,Medium,1,1
6477,58,Caucasian,3,Low,1,1
6481,23,African-American,4,Low,1,0
6483,56,Caucasian,1,Low,0,0
6484,52,Caucasian,1,Low,0,0
6485,56,African-American,1,Low,0,0
6487,37,African-American,1,Low,0,0
6488,50,Caucasian,1,Low,0,0
6490,22,African-American,5,Medium,1,1
6491,43,Caucasian,1,Low,1,1
6492,30,Caucasian,2,Low,0,0
6495,29,Asian,2,Low,0,0
6496,24,Caucasian,3,Low,0,0
6497,29,African-American,3,Low,1,1
6500,24,Caucasian,5,Medium,0,0
6501,74,African-American,1,Low,0,0
6502,27,African-American,5,Medium,1,1
6505,29,Caucasian,3,Low,0,0
6508,35,African-American,3,Low,0,0
6512,36,Caucasian,1,Low,0,0
6514,26,Caucasian,7,Medium,0,0
6520,26,African-American,4,Low,0,0
6524,28,Caucasian,2,Low,0,0
6525,51,Caucasian,1,Low,1,1
6526,35,Hispanic,1,Low,0,0
6527,23,African-American,3,Low,0,0
6533,23,Hispanic,6,Medium,0,0
6534,33,African-American,5,Medium,0,0
6536,59,Caucasian,1,Low,0,0
6537,26,Caucasian,3,Low,1,1
6539,38,Other,1,Low,0,0
6546,28,Hispanic,6,Medium,0,0
6551,40,Caucasian,3,Low,0,0
6554,26,African-American,4,Low,0,0
6560,54,African-American,1,Low,0,0
6563,31,Caucasian,7,Medium,1,1
6564,34,Caucasian,2,Low,1,0
6570,47,Caucasian,1,Low,0,0
6571,51,African-American,3,Low,1,1
6572,25,Caucasian,3,Low,0,0
6573,25,Other,4,Low,1,1
6577,36,Caucasian,3,Low,1,0
6580,49,Caucasian,1,Low,0,0
6583,31,African-American,4,Low,0,0
6584,30,Caucasian,3,Low,0,0
6587,21,African-American,8,High,1,1
6588,21,African-American,6,Medium,0,0
6591,65,African-American,1,Low,0,0
6592,59,Caucasian,1,Low,0,0
6593,59,African-American,1,Low,0,0
6594,24,African-American,7,Medium,0,0
6595,40,African-American,1,Low,0,0
6597,34,African-American,4,Low,1,1
6601,52,African-American,1,Low,0,0
6604,38,African-American,1,Low,1,1
6605,22,African-American,8,High,0,0
6606,43,African-American,3,Low,0,0
6611,55,African-American,1,Low,0,0
6613,26,African-American,3,Low,0,0
6614,23,Caucasian,3,Low,0,0
6615,47,Other,1,Low,0,0
6626,26,African-American,3,Low,0,0
6636,21,Caucasian,5,Medium,0,0
6637,32,Caucasian,1,Low,0,0
6639,51,African-American,1,Low,0,0
6642,35,Caucasian,2,Low,0,0
6645,37,African-American,1,Low,0,0
6650,24,African-American,8,High,1,1
6651,33,African-American,3,Low,0,0
6653,30,Caucasian,5,Medium,0,0
6655,42,African-American,1,Low,0,0
6657,40,African-American,6,Medium,1,1
6659,21,African-American,8,High,0,0
6661,24,Caucasian,3,Low,0,0
6662,41,African-American,1,Low,0,0
6663,39,African-American,2,Low,0,0
6665,24,African-American,10,High,0,0
6667,24,African-American,4,Low,0,0
6679,26,Other,4,Low,1,1
6685,44,African-American,4,Low,0,0
6688,42,Caucasian,1,Low,0,0
6689,45,Caucasian,1,Low,0,0
6690,25,African-American,10,High,1,1
6692,33,Caucasian,1,Low,0,0
6693,25,Caucasian,4,Low,0,0
6695,32,African-American,2,Low,0,0
6696,23,African-American,5,Medium,0,0
6697,39,Caucasian,2,Low,0,0
6698,27,African-American,4,Low,1,1
6699,35,Caucasian,2,Low,0,0
6702,38,African-American,1,Low,0,0
6703,30,African-American,2,Low,0,0
6704,30,Caucasian,2,Low,0,0
6705,30,Caucasian,5,Medium,0,0
6708,31,African-American,2,Low,0,0
6713,34,Other,2,Low,0,0
6715,25,African-American,4,Low,0,0
6717,26,Caucasian,4,Low,0,0
6721,37,African-American,1,Low,0,0
6722,34,Caucasian,5,Medium,0,0
6729,38,Hispanic,1,Low,0,0
6730,31,African-American,5,Medium,0,0
6731,29,Caucasian,2,Low,0,0
6733,22,African-American,6,Medium,0,0
6735,51,Hispanic,1,Low,0,0
6739,47,African-American,6,Medium,1,1
6741,21,African-American,6,Medium,0,0
6747,23,African-American,9,High,1,1
6748,23,Other,4,Low,0,0
6749,24,Caucasian,6,Medium,0,0
6754,23,Hispanic,5,Medium,0,0
6755,19,African-American,6,Medium,1,1
6756,32,Caucasian,2,Low,1,1
6758,39,Caucasian,1,Low,1,1
6760,33,African-American,7,Medium,0,0
6763,36,Caucasian,1,Low,0,0
6769,40,Caucasian,1,Low,0,0
6771,53,African-American,1,Low,0,0
6773,28,Caucasian,2,Low,0,0
6774,38,Hispanic,1,Low,0,0
6776,55,Caucasian,1,Low,0,0
6778,22,African-American,6,Medium,0,0
6780,34,African-American,1,Low,0,0
6781,55,Caucasian,3,Low,0,0
6782,24,Hispanic,6,Medium,1,0
6784,41,Other,1,Low,0,0
6786,41,Hispanic,1,Low,0,0
6788,61,African-American,4,Low,0,0
6791,57,African-American,1,Low,0,0
6793,38,Caucasian,2,Low,0,0
6796,23,African-American,3,Low,1,1
6798,23,Caucasian,6,Medium,0,0
6800,20,African-American,5,Medium,0,0
6801,44,Caucasian,5,Medium,0,0
6802,38,Caucasian,1,Low,0,0
6808,32,Other,2,Low,0,0
6809,29,African-American,3,Low,0,0
6811,23,African-American,8,High,1,1
6812,24,Caucasian,4,Low,0,0
6813,45,Other,1,Low,0,0
6815,21,African-American,7,Medium,0,0
6816,29,African-American,2,Low,0,0
6820,25,African-American,4,Low,0,0
6824,46,Hispanic,2,Low,0,0
6828,27,Caucasian,3,Low,0,0
6834,37,Hispanic,1,Low,0,0
6836,21,Caucasian,5,Medium,1,1
6847,28,African-American,3,Low,0,0
6857,28,African-American,2,Low,0,0
6858,58,Caucasian,1,Low,0,0
6859,22,Caucasian,5,Medium,1,1
6862,31,African-American,3,Low,0,0
6863,33,African-American,3,Low,0,0
6866,23,African-American,5,Medium,0,0
6870,32,Caucasian,9,High,0,0
6875,22,Caucasian,8,High,0,0
6877,35,African-American,1,Low,0,0
6881,35,Hispanic,1,Low,0,0
6883,54,Caucasian,1,Low,0,0
6884,29,Caucasian,3,Low,0,0
6888,36,African-American,2,Low,0,0
6893,25,African-American,5,Medium,0,0
6894,29,African-American,3,Low,0,0
6896,31,Hispanic,9,High,1,1
6899,39,Caucasian,2,Low,0,0
6901,23,African-American,4,Low,0,0
6904,23,African-American,4,Low,0,0
6906,37,Hispanic,3,Low,0,0
6915,30,African-American,2,Low,1,1
6916,23,African-American,5,Medium,0,0
6919,27,African-American,3,Low,1,1
6920,38,African-American,2,Low,0,0
6921,42,African-American,1,Low,0,0
6923,31,African-American,2,Low,0,0
6927,43,African-American,4,Low,1,1
6929,39,Caucasian,1,Low,0,0
6931,31,African-American,2,Low,0,0
6934,33,African-American,2,Low,0,0
6936,23,African-American,8,High,1,1
6937,29,Caucasian,3,Low,0,0
6939,62,Caucasian,1,Low,0,0
6944,44,Caucasian,1,Low,0,0
6948,30,African-American,3,Low,0,0
6950,51,Caucasian,3,Low,0,0
6952,21,African-American,6,Medium,0,0
6957,27,African-American,5,Medium,1,1
6959,28,Hispanic,2,Low,0,0
6960,31,African-American,1,Low,0,0
6963,49,Caucasian,1,Low,0,0
6965,41,Other,3,Low,0,0
6967,20,Caucasian,7,Medium,0,0
6975,23,African-American,9,High,1,1
6976,26,Caucasian,3,Low,0,0
6979,28,Caucasian,2,Low,0,0
6983,52,African-American,1,Low,0,0
6986,36,Hispanic,3,Low,0,0
6999,22,African-American,4,Low,0,0
7004,24,Caucasian,5,Medium,0,0
7007,34,African-American,2,Low,0,0
7011,51,African-American,1,Low,0,0
7012,28,African-American,3,Low,0,0
7015,23,Caucasian,5,Medium,0,0
7023,25,Caucasian,3,Low,0,0
7024,28,Caucasian,8,High,0,0
7025,32,African-American,1,Low,1,1
7026,35,African-American,3,Low,0,0
7029,33,African-American,9,High,1,1
7030,30,Other,2,Low,0,0
7032,58,Caucasian,1,Low,0,0
7033,22,African-American,6,Medium,0,0
7034,28,Caucasian,3,Low,1,1
7037,26,African-American,9,High,1,1
7040,23,Caucasian,9,High,0,0
7043,26,African-American,3,Low,0,0
7044,25,African-American,6,Medium,0,0
7047,40,Native American,2,Low,0,0
7051,56,African-American,1,Low,0,0
7053,36,African-American,3,Low,0,0
7054,51,Caucasian,1,Low,0,0
7060,35,African-American,7,Medium,0,0
7067,22,Caucasian,7,Medium,1,1
7079,25,Caucasian,5,Medium,0,0
7080,52,Caucasian,1,Low,0,0
7082,35,Hispanic,4,Low,0,0
7084,24,Caucasian,2,Low,0,0
7087,57,Other,1,Low,0,0
7092,38,Caucasian,1,Low,0,0
7095,26,Hispanic,3,Low,0,0
7099,34,African-American,1,Low,0,0
7101,24,Caucasian,4,Low,0,0
7104,49,Caucasian,4,Low,1,1
7109,55,Caucasian,1,Low,0,0
7112,55,African-American,4,Low,1,1
7116,32,African-American,8,High,0,0
7117,55,Caucasian,1,Low,0,0
7119,23,African-American,6,Medium,0,0
7120,54,Caucasian,2,Low,1,1
7121,40,Asian,1,Low,0,0
7123,27,African-American,3,Low,1,1
7125,29,African-American,3,Low,0,0
7126,45,Caucasian,1,Low,0,0
7127,25,Other,6,Medium,0,0
7130,40,Caucasian,5,Medium,1,1
7131,38,African-American,4,Low,1,1
7132,60,Caucasian,5,Medium,0,0
7136,26,African-American,8,High,1,1
7139,37,African-American,1,Low,0,0
7141,41,Caucasian,1,Low,0,0
7142,33,Other,1,Low,0,0
7143,57,African-American,1,Low,0,0
7144,34,African-American,7,Medium,0,0
7145,29,African-American,5,Medium,1,1
7148,45,Hispanic,5,Medium,0,0
7149,22,Caucasian,5,Medium,0,0
7153,21,African-American,6,Medium,0,0
7154,56,Caucasian,1,Low,0,0
7156,48,African-American,3,Low,0,0
7157,27,Hispanic,2,Low,0,0
7159,34,Hispanic,2,Low,0,0
7163,33,African-American,3,Low,1,1
7164,58,Caucasian,1,Low,0,0
7166,33,African-American,2,Low,0,0
7167,40,African-American,1,Low,0,0
7170,22,Caucasian,6,Medium,1,0
7171,39,Caucasian,1,Low,0,0
7176,35,Caucasian,1,Low,0,0
7177,22,Hispanic,5,Medium,0,0
7180,37,Hispanic,3,Low,0,0
7185,60,Hispanic,1,Low,0,0
7186,39,Caucasian,4,Low,0,0
7192,70,Other,1,Low,0,0
7196,53,African-American,2,Low,0,0
7197,37,Caucasian,3,Low,0,0
7199,28,African-American,4,Low,0,0
7200,21,African-American,7,Medium,0,0
7203,56,African-American,2,Low,0,0
7204,30,Caucasian,2,Low,0,0
7210,27,African-American,9,High,0,0
7211,41,African-American,3,Low,1,1
7216,32,African-American,6,Medium,1,1
7219,32,African-American,5,Medium,0,0
7223,46,African-American,1,Low,0,0
7224,24,African-American,3,Low,1,1
7227,50,Caucasian,1,Low,0,0
7231,37,African-American,3,Low,0,0
7234,37,Hispanic,1,Low,0,0
7237,40,Caucasian,3,Low,0,0
7238,53,Caucasian,1,Low,0,0
7240,33,African-American,1,Low,0,0
7242,22,African-American,5,Medium,0,0
7245,25,African-American,6,Medium,1,1
7246,24,Caucasian,4,Low,0,0
7249,26,African-American,6,Medium,0,0
7257,24,Caucasian,4,Low,1,1
7259,26,Caucasian,6,Medium,0,0
7265,64,African-American,2,Low,0,0
7266,24,Caucasian,3,Low,0,0
7269,57,Caucasian,1,Low,0,0
7271,46,Caucasian,1,Low,0,0
7272,56,African-American,2,Low,0,0
7275,39,Caucasian,1,Low,0,0
7276,68,Caucasian,1,Low,0,0
7279,28,African-American,3,Low,1,1
7281,38,Caucasian,1,Low,0,0
7283,25,African-American,8,High,0,0
7284,25,Caucasian,4,Low,0,0
7286,31,Caucasian,5,Medium,0,0
7292,35,African-American,5,Medium,0,0
7293,34,African-American,4,Low,0,0
7296,57,Other,1,Low,0,0
7298,42,African-American,1,Low,0,0
7302,41,African-American,3,Low,1,1
7304,27,Caucasian,3,Low,0,0
7310,34,Caucasian,2,Low,0,0
7311,50,Hispanic,1,Low,0,0
7312,25,Caucasian,6,Medium,1,1
7317,27,African-American,6,Medium,0,0
7321,27,African-American,6,Medium,0,0
7324,30,Caucasian,2,Low,0,0
7326,24,African-American,7,Medium,0,0
7327,39,African-American,1,Low,1,0
7334,26,African-American,7,Medium,1,1
7337,30,Other,2,Low,0,0
7338,20,African-American,7,Medium,1,1
7343,25,Caucasian,4,Low,0,0
7344,25,African-American,5,Medium,1,1
7347,25,African-American,5,Medium,0,0
7348,38,African-American,1,Low,0,0
7351,40,Hispanic,1,Low,0,0
7354,49,Caucasian,1,Low,0,0
7355,35,Caucasian,1,Low,0,0
7358,25,Other,3,Low,0,0
7359,21,Caucasian,6,Medium,0,0
7365,28,Caucasian,2,Low,0,0
7370,57,African-American,5,Medium,1,0
7373,40,African-American,7,Medium,1,1
7381,43,African-American,1,Low,0,0
7387,43,Caucasian,3,Low,0,0
7388,32,Asian,1,Low,0,0
7391,21,African-American,9,High,1,1
7392,51,African-American,1,Low,0,0
7393,20,African-American,10,High,1,1
7396,58,Hispanic,1,Low,0,0
7399,28,Other,2,Low,0,0
7400,30,African-American,2,Low,0,0
7406,22,African-American,9,High,1,1
7410,50,Caucasian,2,Low,0,0
7411,30,African-American,8,High,0,0
7412,28,Caucasian,2,Low,1,1
7416,26,Hispanic,2,Low,0,0
7417,51,Caucasian,1,Low,0,0
7419,21,African-American,7,Medium,0,0
7420,29,Caucasian,3,Low,1,1
7421,43,Caucasian,2,Low,0,0
7422,22,African-American,6,Medium,0,0
7424,36,African-American,1,Low,0,0
7425,24,African-American,3,Low,0,0
7426,26,African-American,7,Medium,0,0
7427,27,African-American,7,Medium,0,0
7432,26,Caucasian,3,Low,0,0
7435,29,African-American,2,Low,0,0
7440,34,African-American,2,Low,0,0
7441,23,Other,5,Medium,0,0
7443,29,African-American,2,Low,0,0
7444,24,African-American,5,Medium,0,0
7446,50,Caucasian,1,Low,0,0
7447,24,African-American,5,Medium,0,0
7448,31,African-American,1,Low,0,0
7455,22,African-American,7,Medium,0,0
7465,22,Caucasian,6,Medium,0,0
7466,27,Caucasian,3,Low,0,0
7467,21,Other,5,Medium,0,0
7472,80,Caucasian,1,Low,0,0
7476,68,African-American,1,Low,0,0
7477,23,African-American,5,Medium,0,0
7479,24,Caucasian,7,Medium,0,0
7481,21,Caucasian,7,Medium,1,1
7482,26,African-American,5,Medium,1,1
7487,36,Caucasian,1,Low,0,0
7488,21,African-American,7,Medium,1,1
7490,31,African-American,3,Low,0,0
7495,49,Caucasian,3,Low,1,0
7496,24,Caucasian,7,Medium,0,0
7499,44,Caucasian,1,Low,0,0
7500,25,African-American,4,Low,0,0
7503,25,African-American,3,Low,0,0
7508,44,Hispanic,1,Low,0,0
7510,33,African-American,1,Low,0,0
7511,20,African-American,7,Medium,1,1
7514,44,Caucasian,1,Low,0,0
7517,41,African-American,1,Low,0,0
7519,30,African-American,2,Low,0,0
7523,26,African-American,2,Low,1,1
7524,32,Hispanic,1,Low,0,0
7530,43,African-American,7,Medium,0,0
7536,39,Caucasian,1,Low,0,0
7541,63,Caucasian,1,Low,0,0
7545,24,Caucasian,4,Low,0,0
7546,21,Caucasian,8,High,0,0
7547,48,Caucasian,1,Low,0,0
7548,37,African-American,1,Low,0,0
7553,20,Other,7,Medium,0,0
7555,64,Caucasian,1,Low,0,0
7556,22,Caucasian,5,Medium,0,0
7559,43,Caucasian,1,Low,0,0
7561,33,Caucasian,8,High,0,0
7562,26,African-American,6,Medium,0,0
7563,33,Caucasian,2,Low,0,0
7570,44,African-American,1,Low,0,0
7571,31,African-American,2,Low,0,0
7577,25,Hispanic,3,Low,0,0
7578,43,African-American,1,Low,0,0
7585,34,Other,1,Low,0,0
7586,44,Other,1,Low,0,0
7595,55,Hispanic,1,Low,0,0
7596,29,African-American,2,Low,0,0
7597,31,Other,1,Low,0,0
7603,52,Other,1,Low,0,0
7604,59,Caucasian,1,Low,0,0
7605,49,African-American,1,Low,1,1
7606,36,Caucasian,4,Low,1,1
7607,23,African-American,4,Low,0,0
7613,51,Hispanic,1,Low,0,0
7615,34,African-American,2,Low,0,0
7618,32,Other,1,Low,0,0
7620,54,African-American,1,Low,0,0
7634,36,African-American,1,Low,0,0
7635,61,Caucasian,1,Low,0,0
7636,38,African-American,1,Low,0,0
7637,41,Hispanic,1,Low,0,0
7639,32,African-American,2,Low,0,0
7644,21,African-American,6,Medium,0,0
7647,68,African-American,2,Low,0,0
7648,24,African-American,4,Low,0,0
7650,41,Caucasian,2,Low,1,1
7651,30,Other,2,Low,0,0
7654,41,African-American,3,Low,0,0
7655,55,Other,1,Low,0,0
7659,33,Caucasian,3,Low,0,0
7660,23,African-American,4,Low,0,0
7663,51,Caucasian,1,Low,0,0
7667,36,Caucasian,3,Low,0,0
7668,57,Hispanic,1,Low,0,0
7669,43,African-American,1,Low,0,0
7672,47,Other,1,Low,0,0
7673,60,African-American,1,Low,0,0
7674,24,African-American,5,Medium,1,1
7677,28,Caucasian,4,Low,0,0
7681,54,Other,1,Low,0,0
7685,34,Other,1,Low,0,0
7686,48,Other,1,Low,0,0
7688,37,African-American,7,Medium,0,0
7689,28,African-American,7,Medium,1,1
7692,45,Caucasian,3,Low,0,0
7693,20,African-American,9,High,1,1
7694,52,African-American,1,Low,0,0
7697,29,African-American,2,Low,0,0
7698,34,African-American,8,High,1,1
7700,28,African-American,10,High,1,1
7704,29,African-American,7,Medium,0,0
7705,55,Caucasian,1,Low,0,0
7706,68,Hispanic,1,Low,0,0
7711,20,African-American,6,Medium,0,0
7712,23,African-American,5,Medium,0,0
7720,55,African-American,1,Low,1,1
7723,24,Hispanic,3,Low,0,0
7725,77,African-American,1,Low,0,0
7726,52,Caucasian,1,Low,0,0
7729,39,Hispanic,1,Low,0,0
7735,51,Caucasian,1,Low,0,0
7736,34,African-American,2,Low,0,0
7737,23,Caucasian,4,Low,0,0
7738,32,Caucasian,1,Low,0,0
7740,38,African-American,4,Low,0,0
7745,34,Caucasian,3,Low,0,0
7753,54,African-American,1,Low,0,0
7754,25,Caucasian,6,Medium,1,1
7757,34,Hispanic,1,Low,0,0
7763,45,African-American,1,Low,0,0
7768,45,Caucasian,2,Low,0,0
7770,28,African-American,5,Medium,0,0
7775,41,African-American,1,Low,0,0
7786,28,African-American,7,Medium,0,0
7792,25,African-American,4,Low,0,0
7794,23,Caucasian,3,Low,0,0
7796,30,African-American,4,Low,1,1
7806,35,Caucasian,2,Low,0,0
7807,34,Caucasian,3,Low,1,1
7811,43,Caucasian,1,Low,0,0
7812,27,African-American,9,High,1,1
7813,26,African-American,6,Medium,0,0
7817,27,Hispanic,3,Low,0,0
7818,41,Caucasian,7,Medium,0,0
7820,30,African-American,2,Low,1,1
7821,30,Caucasian,3,Low,0,0
7834,33,African-American,1,Low,0,0
7835,40,African-American,2,Low,1,1
7837,56,Caucasian,1,Low,0,0
7842,51,African-American,2,Low,0,0
7843,36,Caucasian,1,Low,0,0
7846,25,Hispanic,4,Low,1,1
7847,30,Caucasian,2,Low,0,0
7848,21,Caucasian,6,Medium,0,0
7851,38,Hispanic,2,Low,0,0
7859,29,Other,6,Medium,1,1
7864,40,African-American,1,Low,0,0
7867,37,African-American,2,Low,0,0
7868,37,African-American,2,Low,0,0
7869,23,African-American,5,Medium,1,1
7870,55,Hispanic,1,Low,0,0
7871,19,African-American,7,Medium,1,1
7881,25,African-American,5,Medium,0,0
7890,26,African-American,6,Medium,0,0
7894,20,African-American,8,High,0,0
7895,43,Caucasian,1,Low,0,0
7898,35,African-American,2,Low,0,0
7902,55,Caucasian,1,Low,0,0
7903,52,African-American,1,Low,0,0
7904,33,African-American,6,Medium,0,0
7905,30,Other,2,Low,0,0
7909,67,African-American,2,Low,0,0
7910,31,African-American,2,Low,0,0
7913,30,African-American,4,Low,0,0
7914,55,Caucasian,1,Low,0,0
7915,25,African-American,3,Low,0,0
7916,25,African-American,5,Medium,0,0
7920,22,African-American,5,Medium,0,0
7922,37,African-American,4,Low,0,0
7923,68,Caucasian,6,Medium,1,1
7928,37,Caucasian,3,Low,0,0
7931,30,African-American,2,Low,0,0
7932,34,African-American,2,Low,0,0
7935,28,Other,2,Low,0,0
7936,37,Caucasian,5,Medium,1,1
7943,52,Hispanic,1,Low,0,0
7944,36,Caucasian,1,Low,0,0
7945,26,Caucasian,3,Low,0,0
7946,24,Caucasian,3,Low,0,0
7948,27,African-American,7,Medium,0,0
7949,37,Caucasian,1,Low,0,0
7953,37,Hispanic,2,Low,0,0
7958,58,Caucasian,1,Low,0,0
7962,41,African-American,1,Low,0,0
7963,33,Hispanic,1,Low,0,0
7964,33,African-American,1,Low,0,0
7969,22,Hispanic,5,Medium,0,0
7972,33,Caucasian,1,Low,0,0
7973,25,African-American,5,Medium,0,0
7974,37,African-American,1,Low,1,1
7977,21,African-American,9,High,0,0
7981,37,Caucasian,3,Low,0,0
7983,24,African-American,7,Medium,0,0
7985,35,African-American,3,Low,0,0
7987,29,Caucasian,5,Medium,1,1
7988,41,African-American,2,Low,1,1
8002,46,African-American,6,Medium,0,0
8003,41,Caucasian,1,Low,0,0
8007,25,African-American,9,High,0,0
8008,27,African-American,2,Low,0,0
8009,31,African-American,8,High,1,1
8010,23,Caucasian,4,Low,0,0
8019,49,Caucasian,2,Low,0,0
8021,49,Caucasian,1,Low,0,0
8023,41,African-American,2,Low,0,0
8028,20,Caucasian,9,High,1,1
8031,44,African-American,5,Medium,1,1
8032,41,Caucasian,1,Low,0,0
8035,31,African-American,3,Low,1,1
8036,42,Hispanic,1,Low,0,0
8038,67,African-American,1,Low,0,0
8039,42,Caucasian,1,Low,0,0
8040,25,African-American,4,Low,0,0
8042,43,Other,1,Low,0,0
8045,23,Caucasian,6,Medium,1,1
8047,23,African-American,4,Low,0,0
8048,33,Caucasian,1,Low,0,0
8049,41,Caucasian,1,Low,0,0
8050,31,Caucasian,1,Low,0,0
8054,53,African-American,1,Low,0,0
8056,36,African-American,1,Low,0,0
8059,58,Caucasian,1,Low,0,0
8060,62,Caucasian,1,Low,0,0
8061,25,Caucasian,3,Low,0,0
8063,46,Caucasian,1,Low,0,0
8068,32,Caucasian,8,High,0,0
8078,58,Caucasian,1,Low,0,0
8085,20,African-American,9,High,1,1
8093,36,African-American,1,Low,0,0
8094,59,Caucasian,1,Low,0,0
8097,29,African-American,4,Low,1,1
