ArresteeID,arrests__arrest_year,ArrestNumber,arrests__weapon
101777988.0,2018,18-034320,Unarmed
101777988.0,2018,18-014050,Unarmed
101638237.0,2018,18-017719,Unarmed
101556332.0,2018,18-008589,Unarmed
101807357.0,2018,18-037708,Unarmed
101286169.0,2018,18-027407,Unarmed
101286169.0,2017,17-025914,None
101575537.0,2018,18-010734,Unarmed
101545965.0,2018,18-007433,Unarmed
101680771.0,2018,18-022671,Unarmed
101766267.0,2018,18-033016,Unarmed
101588751.0,2018,18-012315,Unarmed
101833698.0,2018,18-040935,Unarmed
101521141.0,2018,18-004740,None
3004309.0,2018,18-032875,Unarmed
101871768.0,2018,18-045841,Unarmed
101733634.0,2018,18-028995,Unarmed
101664437.0,2018,18-020780,Unarmed
11525870.0,2018,18-034000,Unarmed
101551438.0,2018,18-008151,Unarmed
101829110.0,2018,18-040299,Unarmed
101799792.0,2018,18-036903,Unarmed
101740360.0,2018,18-029822,Unarmed
101859147.0,2018,18-044153,Handgun
101808471.0,2018,18-037842,Unarmed
101789153.0,2018,18-035640,Unarmed
101763241.0,2018,18-032682,Unarmed
100425191.0,2018,18-022884,Unarmed
100425191.0,2018,18-030208,Unarmed
101502370.0,2018,18-002345,None
101639257.0,2018,18-017844,Unarmed
101110344.0,2018,18-020615,Unarmed
10570367.0,2018,18-039728,Unarmed
101623993.0,2018,18-041404,Unarmed
101638535.0,2018,18-017767,Unarmed
101549880.0,2018,18-008328,Unarmed
101549880.0,2018,18-010336,Unarmed
101810960.0,2018,18-038098,Unarmed
100630317.0,2018,18-004615,None
101540495.0,2018,18-006865,Knife - Pocket
101570994.0,2018,18-010206,Unarmed
101805920.0,2018,18-037532,Unarmed
101861031.0,2018,18-044393,Unarmed
11538559.0,2018,18-005086,Unarmed
101524243.0,2018,18-005112,Unarmed
101510359.0,2018,18-003390,None
101501581.0,2018,18-002244,None
101596491.0,2018,18-013081,Unarmed
101580038.0,2018,18-011270,Unarmed
100134207.0,2018,18-026600,Unarmed
101490135.0,2018,18-000814,Other
100421285.0,2018,18-012672,Unarmed
101512313.0,2018,18-003621,None
101617551.0,2018,18-024691,Unarmed
101697863.0,2018,18-024691,Unarmed
101617551.0,2018,18-015383,Unarmed
101697863.0,2018,18-015383,Unarmed
101839307.0,2018,18-041623,Unarmed
101865762.0,2018,18-045118,Unarmed
101656881.0,2018,18-019836,Unarmed
101656881.0,2017,17-015081,None
101766192.0,2018,18-032990,Unarmed
101793144.0,2018,18-036134,Unarmed
101542589.0,2018,18-007113,Unarmed
101417883.0,2018,18-019093,Unarmed
101843444.0,2018,18-042152,Unarmed
101709405.0,2018,18-026036,Unarmed
100612847.0,2018,18-012574,Unarmed
101786961.0,2018,18-035384,Unarmed
101659834.0,2018,18-020153,Unarmed
101291456.0,2018,18-014971,Unarmed
101561760.0,2018,18-009179,Knife - Other
101519617.0,2018,18-004574,None
101509496.0,2018,18-003294,None
101499620.0,2018,18-001992,None
101596520.0,2018,18-013075,Unarmed
101810171.0,2018,18-037995,Unarmed
101840772.0,2018,18-041810,Unarmed
101651644.0,2018,18-019173,Unarmed
101789545.0,2018,18-035672,Unarmed
101566859.0,2018,18-009797,Unarmed
25619973.0,2018,18-040520,Unarmed
25619973.0,2019,19-006778,Unarmed
101663205.0,2018,18-020642,Unarmed
25234578.0,2018,18-041845,Unarmed
101677302.0,2018,18-022242,Unarmed
101758374.0,2018,18-032054,Unarmed
101847577.0,2018,18-042641,Unarmed
101498925.0,2018,18-014628,Unarmed
101610692.0,2018,18-014628,Unarmed
101717124.0,2018,18-026962,Unarmed
101704399.0,2018,18-025445,Unarmed
101625229.0,2018,18-016315,Unarmed
25050572.0,2018,18-009143,Unarmed
42016432.0,2018,18-022139,Unarmed
101793190.0,2018,18-036146,Unarmed
100333656.0,2018,18-011978,Unarmed
101747736.0,2018,18-030760,Unarmed
101816063.0,2018,18-038689,Unarmed
101515362.0,2018,18-004029,None
101553577.0,2018,18-008314,Unarmed
101630512.0,2020,20-007715,Handgun
101630512.0,2018,18-016917,Unarmed
101628427.0,2018,18-016689,Unarmed
10589266.0,2018,18-018430,Unarmed
101797875.0,2018,18-036703,Unarmed
101621914.0,2018,18-015949,Unarmed
101586695.0,2018,18-012020,Unarmed
101742325.0,2020,20-026636,Unarmed
101742325.0,2018,18-040922,Unarmed
101555665.0,2018,18-008496,Handgun
100209660.0,2018,18-034252,Unarmed
101754290.0,2018,18-035707,Unarmed
101754290.0,2018,18-035223,Unarmed
101303229.0,2018,18-009848,Unarmed
101621219.0,2018,18-015841,Unarmed
43023015.0,2018,18-015403,Unarmed
101779042.0,2018,18-034448,Knife - Pocket
10594870.0,2018,18-015321,Unarmed
101773683.0,2018,18-033864,Unarmed
4888365.0,2018,18-017162,Unarmed
101496063.0,2018,18-001566,None
101761998.0,2018,18-032491,Unarmed
101351972.0,2018,18-025565,Unarmed
101812109.0,2018,18-038235,Unarmed
101654229.0,2018,18-019522,Unarmed
101821269.0,2018,18-040993,Unarmed
101834271.0,2018,18-040993,Unarmed
101821269.0,2018,18-039350,Unarmed
101834271.0,2018,18-039350,Unarmed
101384099.0,2017,17-039088,Hands/Feet
101384099.0,2018,18-017478,Unarmed
100652468.0,2018,18-033453,Unarmed
101818679.0,2018,18-039000,Unarmed
101738959.0,2018,18-029665,Unarmed
101549580.0,2018,18-007933,Unarmed
12435124.0,2018,18-012811,Unarmed
101689957.0,2018,18-023792,Unarmed
101581103.0,2018,18-011383,Unarmed
101799970.0,2018,18-036937,Unarmed
101783709.0,2018,18-034974,Unarmed
101357881.0,2018,18-027655,Unarmed
101844315.0,2018,18-042267,Unarmed
101672597.0,2018,18-021692,Unarmed
101665120.0,2018,18-020832,Unarmed
10126735.0,2018,18-015763,Unarmed
101825639.0,2018,18-039905,Unarmed
101004806.0,2018,18-006281,Unarmed
101004806.0,2016,16-042912,Drugs
100741820.0,2018,18-039893,Unarmed
101671041.0,2018,18-021505,Unarmed
101856801.0,2018,18-043827,Unarmed
100733951.0,2018,18-033568,Handgun
101547488.0,2018,18-007664,Unarmed
101824719.0,2018,18-039779,Unarmed
101761707.0,2018,18-032445,Unarmed
101862224.0,2018,18-044535,Unarmed
101773893.0,2018,18-033885,Unarmed
101620130.0,2018,18-015707,Unarmed
101065886.0,2018,18-017739,Unarmed
101580191.0,2018,18-011273,Unarmed
101571256.0,2018,18-036627,Unarmed
101698016.0,2018,18-024694,Unarmed
15231169.0,2018,18-029263,Unarmed
101594858.0,2018,18-012924,Unarmed
101797683.0,2018,18-036671,Unarmed
25662994.0,2018,18-009836,Unarmed
101507381.0,2018,18-003023,None
101532847.0,2018,18-008790,Unarmed
101857504.0,2018,18-043924,Unarmed
100157084.0,2018,18-023045,Unarmed
100157084.0,2016,16-025206,None
101819549.0,2018,18-039117,Unarmed
7642368.0,2018,18-028175,Unarmed
101518436.0,2018,18-004441,None
101758590.0,2018,18-032089,Unarmed
9734007.0,2018,18-032089,Unarmed
101758590.0,2018,18-045590,Unarmed
9734007.0,2018,18-045590,Unarmed
101696448.0,2018,18-024503,Unarmed
101681829.0,2018,18-022801,Unarmed
101682881.0,2018,18-022919,Unarmed
100288903.0,2018,18-007169,Unarmed
100126062.0,2018,18-013216,Unarmed
101772938.0,2018,18-033787,Unarmed
101546304.0,2018,18-007487,Unarmed
101820050.0,2018,18-039189,Unarmed
101671272.0,2018,18-021517,Unarmed
101611275.0,2018,18-014705,Unarmed
101051102.0,2018,18-029223,Knife - Pocket
101051102.0,2019,19-010346,Knife - Pocket
101820939.0,2018,18-039311,Unarmed
101570197.0,2018,18-010133,Unarmed
101576811.0,2018,18-010884,Unarmed
12598637.0,2018,18-045434,Unarmed
26208475.0,2018,18-015815,Unarmed
101825631.0,2018,18-039884,Unarmed
101587717.0,2018,18-012161,Unarmed
101751168.0,2018,18-031144,Unarmed
101557452.0,2017,17-033221,None
101340578.0,2017,17-033221,None
101557452.0,2018,18-008686,Unarmed
101340578.0,2018,18-008686,Unarmed
101533458.0,2018,18-006021,Unarmed
100395404.0,2018,18-006670,Unarmed
101635573.0,2018,18-017403,Unarmed
101737920.0,2018,18-029532,Unarmed
101718843.0,2018,18-027215,Unarmed
101741973.0,2018,18-030002,Unarmed
101506793.0,2018,18-002919,None
100402282.0,2018,18-027147,Unarmed
101347561.0,2018,18-031414,Unarmed
101347561.0,2020,20-004618,Unarmed
101751009.0,2018,18-031120,Unarmed
101832522.0,2018,18-040794,Unarmed
101865349.0,2018,18-045063,Unarmed
101506590.0,2018,18-002904,None
101568096.0,2018,18-009952,Unarmed
101805043.0,2018,18-037440,Unarmed
101484462.0,2018,18-000110,Other
101312308.0,2018,18-038370,Gun
101312308.0,2019,19-042053,Handgun
101552487.0,2018,18-008241,Unarmed
100387289.0,2018,18-007410,Unarmed
101868103.0,2018,18-045343,Unarmed
101676798.0,2018,18-022203,Unarmed
101543505.0,2018,18-007196,Unarmed
7772487.0,2018,18-020228,Unarmed
101558568.0,2018,18-008831,Unarmed
101797358.0,2018,18-036617,Unarmed
101762871.0,2018,18-032604,Unarmed
101633063.0,2018,18-017134,Unarmed
101525183.0,2018,18-005213,Unarmed
101568048.0,2018,18-009943,Unarmed
100942568.0,2018,18-012568,Unarmed
100856360.0,2018,18-014808,Unarmed
100856360.0,2016,16-023168,None
101588603.0,2018,18-012286,Unarmed
101497339.0,2018,18-001722,None
101540582.0,2018,18-001722,None
101497339.0,2018,18-006882,Unarmed
101540582.0,2018,18-006882,Unarmed
101849839.0,2017,17-005084,None
101849839.0,2018,18-042953,Unarmed
101615082.0,2018,18-015144,Unarmed
101762213.0,2018,18-032531,Unarmed
101778510.0,2018,18-034404,Unarmed
8892687.0,2018,18-037571,Unarmed
48027864.0,2018,18-000909,None
101502837.0,2018,18-002406,None
101869923.0,2018,18-045599,Unarmed
101776395.0,2018,18-034151,Unarmed
101856525.0,2018,18-043757,Unarmed
101611789.0,2018,18-014764,Unarmed
101821507.0,2018,18-039382,Unarmed
101854785.0,2018,18-043575,Unarmed
101694201.0,2018,18-024242,Unarmed
101582706.0,2018,18-011542,Unarmed
101582706.0,2018,18-008318,Unarmed
101861698.0,2018,18-044469,Unarmed
101860949.0,2018,18-044382,Unarmed
101508414.0,2018,18-003117,None
101841080.0,2018,18-041837,Unarmed
101768193.0,2018,18-033206,Unarmed
101748706.0,2018,18-030899,Unarmed
101502998.0,2018,18-002421,None
101502998.0,2018,18-002158,None
101536152.0,2018,18-006295,Unarmed
101722734.0,2018,18-027799,Unarmed
101674677.0,2018,18-021973,Unarmed
101809279.0,2018,18-037928,Unarmed
101602574.0,2018,18-013730,Unarmed
100849291.0,2020,20-003868,Handgun
100849291.0,2016,16-022187,Gun
100849291.0,2018,18-018046,Handgun
101038700.0,2018,18-006117,Unarmed
10184857.0,2018,18-031078,Unarmed
101851958.0,2018,18-043222,Unarmed
101519396.0,2018,18-004549,None
101858664.0,2018,18-044105,Unarmed
101788466.0,2018,18-035584,Unarmed
101641885.0,2018,18-018146,Unarmed
101538506.0,2018,18-006577,Unarmed
101706851.0,2018,18-025760,Unarmed
101843403.0,2018,18-043129,Unarmed
101843403.0,2018,18-042144,Unarmed
101804924.0,2018,18-037433,Unarmed
101495171.0,2018,18-001418,None
101027429.0,2016,16-045703,None
101720392.0,2016,16-045703,None
101027429.0,2018,18-027481,Unarmed
101720392.0,2018,18-027481,Unarmed
25718163.0,2018,18-012203,Unarmed
101508453.0,2018,18-003145,None
101560331.0,2018,18-009036,Unarmed
101759364.0,2018,18-032179,Unarmed
101856771.0,2018,18-043820,Unarmed
101842431.0,2018,18-041992,Unarmed
101791773.0,2018,18-035937,Unarmed
101511334.0,2018,18-004445,None
101788410.0,2018,18-035572,Unarmed
101566619.0,2018,18-009772,Unarmed
101392892.0,2018,18-002999,None
101572137.0,2018,18-010327,Unarmed
101809797.0,2018,18-037956,Unarmed
101522722.0,2020,20-035414,Unarmed
101522722.0,2018,18-004916,None
101495184.0,2018,18-001442,None
101728390.0,2018,18-028372,Unarmed
101620701.0,2018,18-015778,Unarmed
101682775.0,2018,18-022901,Unarmed
101825735.0,2018,18-039924,Unarmed
101863015.0,2018,18-044696,Unarmed
101862978.0,2018,18-044666,Unarmed
101637968.0,2017,17-047910,None
101451672.0,2017,17-047910,None
101492465.0,2017,17-047910,None
101637968.0,2018,18-001104,None
101451672.0,2018,18-001104,None
101492465.0,2018,18-001104,None
101637968.0,2018,18-017667,Unarmed
101451672.0,2018,18-017667,Unarmed
101492465.0,2018,18-017667,Unarmed
101618643.0,2018,18-015519,Unarmed
101709118.0,2018,18-026017,Unarmed
101572316.0,2018,18-010344,Unarmed
101732645.0,2018,18-028896,Lethal Cutting Instrument
101597137.0,2018,18-013159,Unarmed
101620025.0,2018,18-015694,Unarmed
101751130.0,2018,18-031139,Unarmed
101548702.0,2018,18-007778,Unarmed
101525365.0,2018,18-005234,Unarmed
101586754.0,2018,18-012045,Unarmed
101762182.0,2018,18-032522,Unarmed
100609920.0,2018,18-029497,Unarmed
101617184.0,2018,18-024436,Unarmed
101750189.0,2018,18-031025,Unarmed
101737663.0,2018,18-029481,Handgun
101581233.0,2018,18-011400,Unarmed
101671076.0,2018,18-021500,Unarmed
101624139.0,2018,18-022719,Unarmed
100615856.0,2018,18-022719,Unarmed
101624139.0,2018,18-016182,Unarmed
100615856.0,2018,18-016182,Unarmed
11548380.0,2018,18-034395,Unarmed
101759442.0,2018,18-032182,Unarmed
101636323.0,2018,18-017471,Unarmed
101687682.0,2018,18-023535,Unarmed
101800192.0,2018,18-036962,Unarmed
101792005.0,2018,18-035967,Unarmed
101520265.0,2018,18-004649,None
101678625.0,2018,18-022403,Unarmed
101844493.0,2018,18-042302,Unarmed
15061972.0,2018,18-012642,Unarmed
12195325.0,2018,18-012506,Knife - Pocket
101654799.0,2018,18-019581,Unarmed
101805437.0,2018,18-037483,Unarmed
100759477.0,2018,18-019015,Unarmed
101650055.0,2018,18-019015,Unarmed
101754834.0,2018,18-031615,Unarmed
101670719.0,2018,18-021453,Unarmed
100347238.0,2018,18-008892,Unarmed
101729321.0,2018,18-028595,Unarmed
101729321.0,2018,18-028475,Unarmed
101840221.0,2018,18-041727,Handgun
101759745.0,2018,18-032223,Unarmed
101663498.0,2018,18-020674,Unarmed
7567333.0,2018,18-028158,Unarmed
7567333.0,2019,19-030554,Unarmed
101504713.0,2018,18-002644,None
101823927.0,2018,18-039687,Unarmed
100655256.0,2018,18-010640,Unarmed
101863579.0,2018,18-044785,Knife - Other
100922853.0,2018,18-028500,Unarmed
101712718.0,2018,18-026399,Unarmed
101405599.0,2018,18-023227,Unarmed
101685703.0,2018,18-023227,Unarmed
101405599.0,2017,17-041963,None
101685703.0,2017,17-041963,None
101698459.0,2018,18-024753,Unarmed
101713975.0,2018,18-026588,Unarmed
101187779.0,2018,18-044168,Unarmed
101719468.0,2018,18-027321,Unarmed
101501769.0,2018,18-002279,Hands/Feet
101172166.0,2018,18-040037,Knife - Pocket
100679396.0,2018,18-042988,Unarmed
101703540.0,2018,18-025340,Unarmed
101606391.0,2018,18-014195,Unarmed
101606391.0,2018,18-005970,Unarmed
100688703.0,2018,18-001668,None
100688703.0,2016,16-000924,None
101759456.0,2018,18-032187,Unarmed
101784422.0,2018,18-035046,Unarmed
101810276.0,2018,18-038026,Unarmed
101500803.0,2018,18-002125,None
101605149.0,2018,18-014077,Unarmed
101863481.0,2018,18-044768,Unarmed
101611670.0,2018,18-014749,Unarmed
20416681.0,2018,18-007932,Unarmed
101858419.0,2018,18-044076,Unarmed
101819694.0,2018,18-039147,Unarmed
101799361.0,2018,18-036881,Unarmed
15268671.0,2018,18-041362,Unarmed
101677715.0,2018,18-022293,Unarmed
101677715.0,2018,18-022367,Unarmed
101640399.0,2018,18-018005,Unarmed
101819353.0,2018,18-039084,Unarmed
101725913.0,2018,18-028105,Unarmed
101580105.0,2018,18-011261,Unarmed
101565980.0,2018,18-009698,Unarmed
101854065.0,2018,18-043465,Knife - Pocket
101800261.0,2018,18-036969,Unarmed
101524104.0,2018,18-005094,Unarmed
101615377.0,2018,18-015165,Unarmed
101789905.0,2018,18-035732,Unarmed
101732698.0,2018,18-028908,Unarmed
101796526.0,2018,18-036525,Unarmed
101680874.0,2018,18-022679,Unarmed
101796514.0,2018,18-036516,Unarmed
15370819.0,2018,18-023704,Handgun
101859311.0,2018,18-044175,Knife - Pocket
101781264.0,2018,18-034708,Unarmed
101732834.0,2018,18-028924,Unarmed
101763522.0,2018,18-032707,Unarmed
101827330.0,2018,18-040124,Unarmed
101746305.0,2018,18-030543,Unarmed
101730435.0,2018,18-028590,Unarmed
101687538.0,2018,18-023512,Unarmed
101819735.0,2018,18-039145,Unarmed
9955240.0,2018,18-014446,Unarmed
9955240.0,2016,16-051664,None
101850114.0,2018,18-042992,Unarmed
101538211.0,2017,17-051086,None
101538211.0,2018,18-006518,Unarmed
101726844.0,2018,18-028222,Unarmed
101443951.0,2018,18-028222,Unarmed
101726844.0,2017,17-046923,None
101443951.0,2017,17-046923,None
100077051.0,2018,18-028209,Knife - Pocket
101799031.0,2018,18-036832,Unarmed
101486773.0,2018,18-000400,None
101568082.0,2018,18-009961,Unarmed
10365683.0,2018,18-042167,Unarmed
101496947.0,2018,18-001687,None
101546866.0,2018,18-007529,Unarmed
101774023.0,2018,18-033892,Unarmed
101590821.0,2018,18-012501,Unarmed
101835595.0,2018,18-041178,Unarmed
101712961.0,2018,18-026457,Unarmed
101541716.0,2018,18-007029,Unarmed
101494267.0,2018,18-001308,Unarmed
101670698.0,2018,18-036858,Unarmed
10606937.0,2018,18-014276,Unarmed
101750431.0,2018,18-031045,Knife - Pocket
101647738.0,2018,18-018789,Handgun
101523160.0,2018,18-004971,None
100074475.0,2018,18-009975,Knife - Pocket
10653540.0,2018,18-026107,Unarmed
101508507.0,2018,18-003155,None
101543848.0,2018,18-007239,Unarmed
101694676.0,2018,18-024287,Unarmed
101588528.0,2018,18-012269,Unarmed
15434670.0,2018,18-032985,Unarmed
15456120.0,2018,18-032985,Unarmed
15434670.0,2018,18-033121,Unarmed
15456120.0,2018,18-033121,Unarmed
101570226.0,2018,18-010136,Unarmed
100942522.0,2018,18-007711,Unarmed
101839389.0,2018,18-041644,Handgun
101688661.0,2018,18-023652,Unarmed
101655052.0,2018,18-019618,Unarmed
101655052.0,2018,18-019752,Unarmed
101624146.0,2018,18-016186,Unarmed
101624146.0,2019,19-035834,Unarmed
101539903.0,2018,18-006765,Unarmed
101424399.0,2018,18-006765,Unarmed
101539903.0,2017,17-044362,None
101424399.0,2017,17-044362,None
101379877.0,2018,18-011401,Unarmed
101710140.0,2018,18-026127,Unarmed
10283441.0,2018,18-007953,Unarmed
101591541.0,2018,18-033906,Unarmed
101591541.0,2018,18-012932,Unarmed
101863097.0,2018,18-044709,Handgun
101746373.0,2018,18-030551,Unarmed
101521319.0,2018,18-004759,None
101840651.0,2018,18-041793,Unarmed
101760217.0,2018,18-032282,Unarmed
101555661.0,2018,18-008502,Unarmed
101837204.0,2018,18-041370,Unarmed
101589604.0,2018,18-012397,Unarmed
101655884.0,2018,18-019721,Unarmed
101680896.0,2018,18-022677,Gun
101749472.0,2018,18-030962,Unarmed
101623628.0,2018,18-016129,Unarmed
101595532.0,2018,18-012984,Unarmed
101500058.0,2018,18-002045,None
101626889.0,2018,18-016522,Unarmed
101569326.0,2018,18-010076,Unarmed
101776362.0,2018,18-034153,Unarmed
101813915.0,2018,18-038437,Unarmed
101495663.0,2018,18-001500,None
101754144.0,2018,18-031471,Unarmed
101695232.0,2018,18-024350,Unarmed
101638286.0,2018,18-017706,Knife - Pocket
101706796.0,2018,18-025755,Unarmed
101824402.0,2018,18-039734,Unarmed
101800222.0,2018,18-036966,Unarmed
101551919.0,2018,18-008207,Unarmed
100038845.0,2018,18-010633,Unarmed
101420162.0,2018,18-033705,Unarmed
101828887.0,2018,18-040269,Unarmed
101431867.0,2018,18-041306,Unarmed
25170776.0,2018,18-007963,Unarmed
8259802.0,2018,18-032449,Unarmed
101708747.0,2018,18-025987,Unarmed
101537167.0,2018,18-006394,Unarmed
101629491.0,2018,18-016793,Unarmed
101654934.0,2018,18-019597,Unarmed
100551259.0,2018,18-012449,Unarmed
101571393.0,2018,18-012449,Unarmed
100551259.0,2018,18-012285,Unarmed
101571393.0,2018,18-012285,Unarmed
100551259.0,2018,18-010244,Unarmed
101571393.0,2018,18-010244,Unarmed
101539774.0,2018,18-006738,Unarmed
101700184.0,2018,18-024947,Gun
7827341.0,2018,18-018096,Unarmed
101574455.0,2018,18-010605,Unarmed
101604340.0,2018,18-013967,Unarmed
101689047.0,2018,18-023707,Unarmed
101538754.0,2018,18-006605,Unarmed
101585660.0,2018,18-011909,Unarmed
101788008.0,2018,18-035529,Unarmed
101504089.0,2018,18-002579,None
101800100.0,2018,18-036954,Unarmed
25471679.0,2018,18-015794,Unarmed
101829841.0,2018,18-040352,Unarmed
101608698.0,2018,18-014429,Unarmed
101681831.0,2018,18-022797,Unarmed
15322712.0,2018,18-030103,Unarmed
100928879.0,2018,18-024198,Unarmed
100928879.0,2020,20-020971,Unarmed
100752455.0,2018,18-036892,Unarmed
100429605.0,2018,18-015797,Unarmed
101598022.0,2017,17-043704,None
101598022.0,2018,18-013255,Unarmed
101745030.0,2018,18-037279,Unarmed
101768265.0,2018,18-033210,Unarmed
9513311.0,2018,18-020896,Unarmed
101829654.0,2018,18-040349,Unarmed
13149263.0,2018,18-029022,Unarmed
101576226.0,2018,18-010804,Unarmed
101801253.0,2018,18-015382,Unarmed
101617577.0,2018,18-015382,Unarmed
101801253.0,2018,18-037081,Unarmed
101617577.0,2018,18-037081,Unarmed
101639699.0,2018,18-017925,Unarmed
101525156.0,2018,18-005207,Unarmed
101708334.0,2018,18-025932,Unarmed
101565649.0,2018,18-009651,Unarmed
101172409.0,2018,18-023515,Unarmed
100927538.0,2018,18-038822,Unarmed
101599836.0,2018,18-013433,Unarmed
101588573.0,2018,18-012266,Unarmed
101540124.0,2018,18-006822,Unarmed
10222624.0,2018,18-028952,Unarmed
101736492.0,2018,18-029347,Unarmed
101851103.0,2018,18-043111,Unarmed
101685814.0,2018,18-023243,Unarmed
101798129.0,2018,18-036736,Unarmed
101509378.0,2018,18-003281,Hands/Feet
101815045.0,2018,18-038610,Unarmed
101660006.0,2018,18-020188,Unarmed
101627450.0,2018,18-016583,Unarmed
101800994.0,2018,18-037048,Unarmed
100787308.0,2018,18-029914,Unarmed
100787308.0,2016,16-013563,None
101518455.0,2018,18-004442,None
25672562.0,2018,18-017625,Unarmed
101684570.0,2018,18-023108,Unarmed
101221922.0,2018,18-009275,Handgun
101835562.0,2018,18-041163,Handgun
101736493.0,2018,18-029348,Unarmed
101547728.0,2018,18-007689,Unarmed
101715597.0,2018,18-026776,Unarmed
101500987.0,2018,18-002154,None
101856746.0,2018,18-043805,Unarmed
101849742.0,2018,18-042934,Unarmed
101773439.0,2018,18-033818,Unarmed
101568237.0,2018,18-009969,Unarmed
101768869.0,2018,18-033310,Unarmed
101616947.0,2018,18-015344,Unarmed
100934996.0,2018,18-036044,Unarmed
101626099.0,2018,18-016432,Unarmed
101871574.0,2018,18-045800,Unarmed
101591398.0,2018,18-012580,Unarmed
43033483.0,2018,18-009526,Unarmed
101636193.0,2018,18-017463,Unarmed
48081161.0,2018,18-010309,Unarmed
101585558.0,2018,18-011893,Handgun
101819145.0,2018,18-039070,Unarmed
101653799.0,2018,18-019424,Unarmed
100955400.0,2018,18-031065,Unarmed
101445043.0,2018,18-031065,Unarmed
100955400.0,2018,18-031468,Unarmed
101445043.0,2018,18-031468,Unarmed
100955400.0,2018,18-007430,Unarmed
101445043.0,2018,18-007430,Unarmed
101542882.0,2018,18-007128,Unarmed
101533086.0,2018,18-005987,Unarmed
101630126.0,2018,18-016875,Unarmed
101679720.0,2018,18-022533,Unarmed
101620826.0,2018,18-015795,Unarmed
8355894.0,2018,18-023249,Unarmed
101693231.0,2018,18-023249,Unarmed
8355894.0,2018,18-024130,Unarmed
101693231.0,2018,18-024130,Unarmed
101696378.0,2018,18-024498,Unarmed
101566545.0,2018,18-009755,Unarmed
20613366.0,2018,18-036574,Unarmed
10343405.0,2018,18-041403,Unarmed
45121480.0,2018,18-008910,Unarmed
101776451.0,2018,18-034165,Unarmed
101566633.0,2018,18-009775,Unarmed
101564813.0,2018,18-009555,Unarmed
101731057.0,2018,18-028678,Unarmed
101810537.0,2018,18-039228,Knife - Other
101867559.0,2018,18-045293,Unarmed
101540708.0,2018,18-006908,Unarmed
101507026.0,2018,18-002973,None
25383048.0,2018,18-018837,Unarmed
101571028.0,2018,18-010209,Handgun
101552769.0,2018,18-008269,Unarmed
101705586.0,2018,18-025608,Unarmed
101746176.0,2018,18-030524,Unarmed
101744155.0,2018,18-030259,Unarmed
101604415.0,2018,18-013990,Unarmed
101086314.0,2018,18-027200,Unarmed
101644923.0,2018,18-018452,Unarmed
101567932.0,2018,18-009925,Unarmed
101431174.0,2018,18-002314,None
101576087.0,2018,18-010775,Unarmed
101812158.0,2018,18-038241,Unarmed
101655471.0,2018,18-019689,Unarmed
101747731.0,2018,18-030762,Unarmed
101455608.0,2017,17-048436,None
101455608.0,2018,18-004120,None
101455608.0,2018,18-005731,Unarmed
101598751.0,2018,18-013334,Unarmed
101548024.0,2018,18-007701,Unarmed
101863051.0,2018,18-044680,Unarmed
101670419.0,2018,18-021380,Unarmed
101750860.0,2018,18-031102,Unarmed
101763965.0,2018,18-032745,Unarmed
101837206.0,2018,18-041371,Unarmed
8699159.0,2018,18-044563,Unarmed
101536087.0,2018,18-006274,Unarmed
101869701.0,2018,18-045557,Unarmed
101786580.0,2018,18-035336,Unarmed
101786580.0,2017,17-051632,None
101790972.0,2018,18-035849,Unarmed
101532233.0,2018,18-005879,Unarmed
101558068.0,2018,18-008750,Unarmed
15419962.0,2018,18-018890,Unarmed
101508522.0,2018,18-003163,None
101555732.0,2018,18-008512,Unarmed
101866053.0,2018,18-045148,Unarmed
101152421.0,2018,18-010306,Handgun
101152421.0,2018,18-002122,None
101705624.0,2018,18-025617,Unarmed
101584481.0,2018,18-011775,Unarmed
100213146.0,2018,18-037655,Unarmed
10879223.0,2018,18-026593,Unarmed
10597841.0,2018,18-013381,Unarmed
101807022.0,2018,18-037673,Unarmed
101854811.0,2018,18-043574,Unarmed
101753583.0,2018,18-031415,Unarmed
101657030.0,2018,18-019839,Unarmed
101688921.0,2018,18-023691,Unarmed
101435763.0,2018,18-013858,Unarmed
101538399.0,2018,18-006569,Unarmed
101230095.0,2018,18-019315,Unarmed
101230095.0,2017,17-051911,None
101522589.0,2018,18-012380,Unarmed
101667219.0,2018,18-021041,Handgun
101704631.0,2018,18-025487,Unarmed
101871088.0,2018,18-045728,Knife - Other
101398788.0,2018,18-039197,Unarmed
101769797.0,2018,18-040890,Unarmed
101769797.0,2018,18-017995,Unarmed
101769797.0,2018,18-033438,Unarmed
101721245.0,2018,18-027605,Unarmed
101522444.0,2018,18-004884,None
101712982.0,2018,18-026452,Unarmed
101557761.0,2018,18-008725,Unarmed
101797906.0,2018,18-036708,Unarmed
101693609.0,2018,18-024182,Unarmed
101530239.0,2018,18-005708,Unarmed
101621563.0,2018,18-015907,Unarmed
9775688.0,2018,18-037428,Unarmed
100250305.0,2019,19-000701,Unarmed
100250305.0,2018,18-007281,Unarmed
101511005.0,2018,18-003490,None
101699173.0,2018,18-024827,Unarmed
101619764.0,2018,18-015654,Unarmed
101144619.0,2018,18-043970,Unarmed
101718286.0,2018,18-027124,Unarmed
100992086.0,2018,18-035322,Unarmed
101843857.0,2018,18-042206,Unarmed
100015105.0,2018,18-043917,Unarmed
101752814.0,2018,18-031316,Unarmed
101844156.0,2018,18-042240,Unarmed
